Date,Open,High,Low,Close,Adj Close,Volume
2023-07-18,65.4000015258789,66.05000305175781,64.19999694824219,65.76000213623047,65.5069351196289,9881000
2023-07-19,66.0,66.80999755859375,64.86000061035156,65.62999725341797,65.37742614746094,10606800
2023-07-20,64.66000366210938,65.02999877929688,62.79999923706055,63.220001220703125,62.97671127319336,12700300
2023-07-21,64.12999725341797,64.66999816894531,63.189998626708984,63.40999984741211,63.165977478027344,19044400
2023-07-24,63.689998626708984,63.779998779296875,62.459999084472656,63.11000061035156,62.867130279541016,5605300
2023-07-25,63.34000015258789,64.69999694824219,63.22999954223633,63.900001525878906,63.654090881347656,6994900
2023-07-26,63.119998931884766,64.13999938964844,62.279998779296875,63.709999084472656,63.46482467651367,9094000
2023-07-27,65.3499984741211,66.23999786376953,63.29999923706055,63.88999938964844,63.64413070678711,10780200
2023-07-28,65.4000015258789,65.41000366210938,64.25,64.91000366210938,64.66020965576172,7097900
2023-07-31,65.23999786376953,66.26000213623047,64.69000244140625,65.12999725341797,64.87935638427734,7391800
2023-08-01,64.87000274658203,66.29000091552734,64.2300033569336,65.93000030517578,65.67628479003906,6941300
2023-08-02,64.9000015258789,65.0,60.97999954223633,62.11000061035156,61.87097930908203,13743500
2023-08-03,61.439998626708984,63.0,61.189998626708984,62.349998474121094,62.11005783081055,9047400
2023-08-04,62.2400016784668,63.79999923706055,61.63999938964844,62.689998626708984,62.44874572753906,7625800
2023-08-07,63.220001220703125,63.599998474121094,62.439998626708984,63.54999923706055,63.30543899536133,4769000
2023-08-08,62.40999984741211,62.43000030517578,60.790000915527344,61.959999084472656,61.721553802490234,9182600
2023-08-09,61.81999969482422,62.099998474121094,59.66999816894531,59.939998626708984,59.709327697753906,9272600
2023-08-10,60.119998931884766,61.04999923706055,58.189998626708984,58.93000030517578,58.70322036743164,9706500
2023-08-11,58.099998474121094,58.189998626708984,56.70000076293945,57.09000015258789,56.87030029296875,9950200
2023-08-14,56.61000061035156,59.72999954223633,56.38999938964844,59.56999969482422,59.34075164794922,14179000
2023-08-15,59.36000061035156,59.97999954223633,58.75,59.119998931884766,58.892486572265625,8371700
2023-08-16,59.0099983215332,59.0099983215332,57.25,57.369998931884766,57.14921951293945,11453300
2023-08-17,57.869998931884766,58.11000061035156,56.93000030517578,57.560001373291016,57.3384895324707,10816700
2023-08-18,57.599998474121094,57.869998931884766,56.619998931884766,57.59000015258789,57.368377685546875,12325400
2023-08-21,57.849998474121094,60.150001525878906,57.779998779296875,60.029998779296875,59.79898452758789,12100000
2023-08-22,60.849998474121094,61.70000076293945,59.36000061035156,59.59000015258789,59.360679626464844,13608900
2023-08-23,59.400001525878906,61.77000045776367,59.150001525878906,61.5,61.263328552246094,13460600
2023-08-24,63.970001220703125,64.2300033569336,56.939998626708984,57.290000915527344,57.06953430175781,27361400
2023-08-25,54.470001220703125,55.09000015258789,52.25,53.5,53.29411315917969,32505500
2023-08-28,53.790000915527344,55.2599983215332,53.560001373291016,55.16999816894531,54.95768356323242,13560400
2023-08-29,54.869998931884766,56.45000076293945,54.630001068115234,56.119998931884766,55.904029846191406,10356500
2023-08-30,56.119998931884766,57.939998626708984,55.849998474121094,57.34000015258789,57.11933898925781,11605600
2023-08-31,57.34000015258789,58.650001525878906,57.34000015258789,58.25,58.02583312988281,10331900
2023-09-01,58.939998626708984,59.290000915527344,57.43000030517578,57.95000076293945,57.72698974609375,7636500
2023-09-05,57.75,58.41999816894531,57.279998779296875,57.88999938964844,57.66721725463867,5623600
2023-09-06,57.70000076293945,58.22999954223633,56.560001373291016,56.709999084472656,56.49176025390625,10960400
2023-09-07,55.2400016784668,57.040000915527344,54.58000183105469,56.58000183105469,56.36226272583008,10635000
2023-09-08,56.29999923706055,56.75,55.400001525878906,55.7400016784668,55.52549743652344,9415900
2023-09-11,56.81999969482422,56.81999969482422,54.77000045776367,56.31999969482422,56.10326385498047,8430000
2023-09-12,55.83000183105469,57.029998779296875,55.599998474121094,55.650001525878906,55.43584442138672,5571400
2023-09-13,55.709999084472656,56.470001220703125,55.34000015258789,55.599998474121094,55.38603591918945,6328200
2023-09-14,56.45000076293945,56.459999084472656,55.36000061035156,55.84000015258789,55.62510681152344,7864800
2023-09-15,55.52000045776367,55.709999084472656,54.15999984741211,54.4900016784668,54.28030776977539,14009000
2023-09-18,53.869998931884766,55.06999969482422,53.72999954223633,54.779998779296875,54.569183349609375,7076900
2023-09-19,54.56999969482422,54.59000015258789,53.369998931884766,54.09000015258789,53.88184356689453,6518400
2023-09-20,54.27000045776367,54.7400016784668,52.91999816894531,52.939998626708984,52.73626708984375,5934600
2023-09-21,54.310001373291016,55.459999084472656,51.790000915527344,51.84000015258789,51.6405029296875,18074600
2023-09-22,52.29999923706055,53.380001068115234,52.040000915527344,52.29999923706055,52.098731994628906,8548500
2023-09-25,52.02000045776367,52.810001373291016,51.66999816894531,52.630001068115234,52.42746353149414,6441700
2023-09-26,51.939998626708984,52.459999084472656,51.439998626708984,51.709999084472656,51.51100540161133,7038300
2023-09-27,52.11000061035156,53.08000183105469,51.560001373291016,52.54999923706055,52.34777069091797,7647900
2023-09-28,52.2599983215332,54.72999954223633,52.189998626708984,54.0,53.79219055175781,10187800
2023-09-29,55.0,55.43000030517578,54.0099983215332,54.130001068115234,53.92169189453125,7998500
2023-10-02,53.93000030517578,55.2400016784668,53.83000183105469,54.59000015258789,54.37991714477539,7042600
2023-10-03,53.720001220703125,54.52000045776367,52.060001373291016,52.560001373291016,52.357730865478516,7325800
2023-10-04,52.93000030517578,53.41999816894531,52.349998474121094,53.310001373291016,53.1048469543457,6516800
2023-10-05,53.029998779296875,53.540000915527344,52.29999923706055,53.099998474121094,52.95525360107422,6948400
2023-10-06,52.279998779296875,54.95000076293945,52.25,54.529998779296875,54.38135528564453,7855200
2023-10-09,53.849998474121094,54.63999938964844,53.31999969482422,54.27000045776367,54.122066497802734,5252700
2023-10-10,54.58000183105469,55.880001068115234,54.25,55.04999923706055,54.899940490722656,6941200
2023-10-11,55.290000915527344,55.959999084472656,54.209999084472656,55.13999938964844,54.98969650268555,6620600
2023-10-12,55.209999084472656,55.709999084472656,54.09000015258789,54.619998931884766,54.47111511230469,9195100
2023-10-13,54.59000015258789,54.720001220703125,52.349998474121094,52.619998931884766,52.4765625,9176000
2023-10-16,52.63999938964844,53.779998779296875,52.310001373291016,53.65999984741211,53.513729095458984,9492400
2023-10-17,52.43000030517578,53.880001068115234,51.86000061035156,53.16999816894531,53.02506637573242,8427000
2023-10-18,52.16999816894531,52.470001220703125,51.20000076293945,51.470001220703125,51.3297004699707,8792900
2023-10-19,52.06999969482422,52.470001220703125,50.470001220703125,50.689998626708984,50.55182647705078,10031500
2023-10-20,50.689998626708984,50.93000030517578,49.34000015258789,49.470001220703125,49.33515167236328,9818800
2023-10-23,49.119998931884766,49.900001525878906,48.15999984741211,49.02000045776367,48.88637924194336,8743500
2023-10-24,49.65999984741211,49.849998474121094,48.93000030517578,49.4900016784668,49.355098724365234,8380300
2023-10-25,48.84000015258789,49.20000076293945,47.130001068115234,47.54999923706055,47.420379638671875,9165800
2023-10-26,47.54999923706055,48.16999816894531,46.43000030517578,46.630001068115234,46.50289535522461,7733800
2023-10-27,47.209999084472656,47.83000183105469,46.7599983215332,47.2599983215332,47.13117218017578,8914300
2023-10-30,47.130001068115234,47.77000045776367,46.209999084472656,46.83000183105469,46.70235061645508,8004700
2023-10-31,46.880001068115234,47.29999923706055,46.06999969482422,47.220001220703125,47.091285705566406,6668500
2023-11-01,47.04999923706055,47.779998779296875,46.33000183105469,47.70000076293945,47.569976806640625,8445700
2023-11-02,49.099998474121094,49.400001525878906,48.439998626708984,48.900001525878906,48.76670455932617,9121500
2023-11-03,49.540000915527344,51.84000015258789,49.400001525878906,51.36000061035156,51.21999740600586,9771600
2023-11-06,51.63999938964844,52.029998779296875,50.810001373291016,51.2400016784668,51.1003303527832,6334500
2023-11-07,51.150001525878906,51.70000076293945,50.88999938964844,51.18000030517578,51.040489196777344,5323700
2023-11-08,51.349998474121094,51.779998779296875,51.09000015258789,51.58000183105469,51.43940353393555,8417900
2023-11-09,51.88999938964844,54.5,51.869998931884766,52.4900016784668,52.346923828125,14767200
2023-11-10,53.31999969482422,54.939998626708984,52.529998779296875,54.619998931884766,54.47111511230469,11251900
2023-11-13,54.0,54.130001068115234,52.45000076293945,53.45000076293945,53.30430221557617,6348900
2023-11-14,55.4900016784668,57.43000030517578,55.33000183105469,57.029998779296875,56.874542236328125,12492700
2023-11-15,57.38999938964844,58.119998931884766,56.7400016784668,57.16999816894531,57.01416015625,8896000
2023-11-16,55.209999084472656,55.220001220703125,53.470001220703125,54.65999984741211,54.51100540161133,17783800
2023-11-17,54.70000076293945,55.790000915527344,54.689998626708984,55.58000183105469,55.428497314453125,6730500
2023-11-20,55.5,56.599998474121094,55.439998626708984,56.380001068115234,56.226318359375,7259800
2023-11-21,55.66999816894531,55.779998779296875,54.25,54.68000030517578,54.530948638916016,8927800
2023-11-22,55.08000183105469,56.34000015258789,55.08000183105469,55.5,55.34871292114258,7266900
2023-11-24,55.5,56.22999954223633,55.369998931884766,56.029998779296875,55.87726593017578,3121700
2023-11-27,55.61000061035156,56.40999984741211,55.349998474121094,55.900001525878906,55.747623443603516,5724400
2023-11-28,55.77000045776367,55.77000045776367,54.65999984741211,55.58000183105469,55.428497314453125,7650000
2023-11-29,56.4900016784668,57.2400016784668,55.900001525878906,56.099998474121094,55.947078704833984,7682500
2023-11-30,56.709999084472656,56.95000076293945,55.27000045776367,55.72999954223633,55.57808303833008,17162500
2023-12-01,52.220001220703125,53.84000015258789,50.52000045776367,52.79999923706055,52.656070709228516,25366700
2023-12-04,52.02000045776367,52.08000183105469,50.630001068115234,52.0099983215332,51.86822509765625,13407500
2023-12-05,51.220001220703125,51.470001220703125,50.4900016784668,50.70000076293945,50.561798095703125,9851100
2023-12-06,51.560001373291016,51.86000061035156,50.349998474121094,50.43000030517578,50.29253387451172,8285800
2023-12-07,50.77000045776367,52.4900016784668,50.560001373291016,52.189998626708984,52.04773712158203,9685800
2023-12-08,51.720001220703125,53.119998931884766,51.65999984741211,52.880001068115234,52.73585891723633,7076600
2023-12-11,53.7400016784668,54.61000061035156,52.88999938964844,54.47999954223633,54.33148956298828,13871200
2023-12-12,53.810001373291016,54.31999969482422,53.5,54.2599983215332,54.112091064453125,7184300
2023-12-13,54.34000015258789,57.34000015258789,54.20000076293945,57.209999084472656,57.05405044555664,12116200
2023-12-14,58.06999969482422,59.939998626708984,57.84000015258789,59.290000915527344,59.12838363647461,16705500
2023-12-15,59.650001525878906,60.279998779296875,59.099998474121094,59.59000015258789,59.42756652832031,15501500
2023-12-18,59.5099983215332,59.93000030517578,58.369998931884766,59.720001220703125,59.557212829589844,8117300
2023-12-19,59.619998931884766,59.91999816894531,59.06999969482422,59.65999984741211,59.49737548828125,5956600
2023-12-20,59.310001373291016,60.599998474121094,57.5,57.540000915527344,57.383155822753906,11758100
2023-12-21,59.25,60.369998931884766,59.0099983215332,60.25,60.08576583862305,8210500
2023-12-22,60.5,60.66999816894531,59.709999084472656,60.25,60.08576583862305,3676500
2023-12-26,60.65999984741211,61.4900016784668,60.56999969482422,61.150001525878906,60.983314514160156,4670300
2023-12-27,61.5,61.70000076293945,60.88999938964844,61.2599983215332,61.09300994873047,4737100
2023-12-28,61.38999938964844,61.790000915527344,60.88999938964844,61.29999923706055,61.13290786743164,4109200
2023-12-29,61.38999938964844,61.59000015258789,60.06999969482422,60.310001373291016,60.14560317993164,4777400
2024-01-02,59.459999084472656,59.7599983215332,57.54999923706055,58.16999816894531,58.01143264770508,8894100
2024-01-03,57.0099983215332,57.43000030517578,56.34000015258789,56.7599983215332,56.60527801513672,6446200
2024-01-04,56.029998779296875,59.060001373291016,55.630001068115234,58.06999969482422,57.972991943359375,17872600
2024-01-05,58.54999923706055,61.150001525878906,58.52000045776367,59.91999816894531,59.81989669799805,17197500
2024-01-08,60.0,64.45999908447266,59.95000076293945,64.11000061035156,64.00289916992188,18835100
2024-01-09,63.11000061035156,63.97999954223633,63.060001373291016,63.470001220703125,63.36397171020508,10379500
2024-01-10,64.01000213623047,64.30000305175781,62.2400016784668,63.43000030517578,63.324039459228516,9645300
2024-01-11,63.4900016784668,66.05000305175781,62.90999984741211,65.87000274658203,65.75996398925781,17050700
2024-01-12,65.87000274658203,67.1500015258789,65.44000244140625,65.68000030517578,65.57028198242188,13826900
2024-01-16,65.56999969482422,66.98999786376953,64.66000366210938,65.5199966430664,65.41053771972656,10386300
2024-01-17,64.69000244140625,65.44000244140625,63.279998779296875,65.36000061035156,65.25081634521484,10483700
2024-01-18,67.33000183105469,69.87999725341797,67.33000183105469,68.20999908447266,68.09605407714844,22439700
2024-01-19,69.0,71.20999908447266,68.62000274658203,71.08000183105469,70.96125793457031,18622100
2024-01-22,72.13999938964844,72.55000305175781,68.93000030517578,70.11000061035156,69.99288177490234,14311500
2024-01-23,70.05000305175781,70.7300033569336,68.86000061035156,70.5999984741211,70.4820556640625,10142400
2024-01-24,71.75,73.23999786376953,71.08999633789062,72.27999877929688,72.15924835205078,13684800
2024-01-25,73.45999908447266,73.52999877929688,69.91000366210938,70.0,69.88306427001953,15890500
2024-01-26,68.69999694824219,69.56999969482422,67.77999877929688,68.04000091552734,67.92633819580078,14228700
2024-01-29,68.44999694824219,70.19999694824219,68.19000244140625,70.13999938964844,70.02281951904297,8733600
2024-01-30,70.0,70.76000213623047,68.33999633789062,68.83000183105469,68.71501922607422,9223600
2024-01-31,67.41000366210938,69.44999694824219,66.69000244140625,67.69999694824219,67.58689880371094,10017700
2024-02-01,68.19999694824219,68.25,65.51000213623047,66.87000274658203,66.75829315185547,11575400
2024-02-02,67.0999984741211,68.66999816894531,66.69999694824219,67.52999877929688,67.41719055175781,11433200
2024-02-05,67.68000030517578,68.05000305175781,65.7699966430664,67.0199966430664,66.90803527832031,8514300
2024-02-06,67.22000122070312,67.48999786376953,65.8499984741211,67.08000183105469,66.96794128417969,8569000
2024-02-07,67.66999816894531,69.73999786376953,66.01000213623047,69.37000274658203,69.25411224365234,15516000
2024-02-08,70.19999694824219,72.86000061035156,69.95999908447266,71.0199966430664,70.90135955810547,17086400
2024-02-09,68.2300033569336,69.45999908447266,66.93000030517578,68.83000183105469,68.71501922607422,21879400
2024-02-12,69.05999755859375,72.72000122070312,68.8499984741211,70.41999816894531,70.30236053466797,14266600
